asin,title,imgUrl,productURL,stars,reviews,price,listPrice,category_id,isBestSeller,boughtInLastMonth,category_name,price_capped,reviews_capped
B00BP0TFUU,Lutron MACL-153MR-WH Maestro 120-Watt Multi-Location CFL/LED Digital Dimmer,https://m.media-amazon.com/images/I/51ZOn2t3-FL._AC_UL320_.jpg,https://www.amazon.com/dp/B00BP0TFUU,4.6,0,27.49,0.0,210,False,0,Electrical Equipment,27.49,0.0
B00I08JAJ6,"Tully's Coffee Hawaiian Blend, Single-Serve Keurig K-Cup Pods, Medium Roast Coffee Pods, 72 Count",https://m.media-amazon.com/images/I/810a7sNrl4L._AC_UL320_.jpg,https://www.amazon.com/dp/B00I08JAJ6,4.7,0,33.83,0.0,170,False,3000,Kitchen & Dining,33.83,0.0
B095KQSXYH,"Philips Hue White and Color Ambiance Starter Kit, Includes (3) 75W A19 Hue Smart Bulbs with 1 Hue Bridge and 1 Hue Smart Button, Works with Amazon Alexa, Apple HomeKit and Google Assistant",https://m.media-amazon.com/images/I/717b-R1WWwL._AC_UY218_.jpg,https://www.amazon.com/dp/B095KQSXYH,4.6,0,179.99,0.0,191,False,0,Smart Home: Lighting,179.99,0.0
B001S408K4,"Global Industrial Overhead Cabinet, 36"" W, Black",https://m.media-amazon.com/images/I/41VJwALtoSL._AC_UL320_.jpg,https://www.amazon.com/dp/B001S408K4,4.1,0,253.37,0.0,173,False,0,Home Storage & Organization,253.37,0.0
B083X7ZPJ8,Toddlers and Baby Boys' Puffer Jacket,https://m.media-amazon.com/images/I/91Cepk0MyTL._AC_UL320_.jpg,https://www.amazon.com/dp/B083X7ZPJ8,4.7,0,21.59,26.99,43,False,200,Baby Boys' Clothing & Shoes,21.59,0.0
B06XDZQ1J3,"Soft Sole Mary Jane Moccasins, Baby Girl/Toddler Shoes, Multiple Sizes and Colors",https://m.media-amazon.com/images/I/51etgajADkL._AC_UL320_.jpg,https://www.amazon.com/dp/B06XDZQ1J3,4.6,0,59.0,0.0,97,False,0,Girls' Shoes,59.0,0.0
B083TYFBTG,T Tulead Bronze Purse Kiss Lock Clasp Metal Coin Frame Clasp 2-Inch Retro Kiss Lock Frames Pack of 6 with Key Ring,https://m.media-amazon.com/images/I/7125-tucjqL._AC_UL320_.jpg,https://www.amazon.com/dp/B083TYFBTG,4.5,0,8.99,0.0,1,False,0,Beading & Jewelry Making,8.99,0.0
B0B6YVBG3H,Gifts for Girls Birthday Presents Gifts for Girls 8-12 Kids DIY Craft Kits Decorate Your Own Water Bottle Leakproof BPA Free with Rhineston Glitter Gems Stickers,https://m.media-amazon.com/images/I/81C6O7gzHqL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B6YVBG3H,4.4,0,11.99,0.0,270,False,0,Toys & Games,11.99,0.0
B09YVC565V,"Pokitter - Mini Projector Native 1080P, 4K Supported Portable Projector Netflix-Licensed, Android TV 10.0 Movie Projector with 9000Lumens, 2.4/5G WiFi, 4D Keystone Correction, Google Assistant",https://m.media-amazon.com/images/I/61X98eh9IWL._AC_UL320_.jpg,https://www.amazon.com/dp/B09YVC565V,3.8,172,209.99,239.99,72,False,0,Office Electronics,209.99,172.0
B09BN8Z563,Black Front Fog Light Cover Fog Lamp Trim Replace for 2017-2021 Jeep Grand Cherokee (2017-2021),https://m.media-amazon.com/images/I/61Zp3o-4fjL._AC_UL320_.jpg,https://www.amazon.com/dp/B09BN8Z563,4.5,0,39.98,0.0,22,False,0,"Lights, Bulbs & Indicators",39.98,0.0
B07GB3W2BK,Jacquard Indigo Tie Dye Kit (Mini) 2 Pack,https://m.media-amazon.com/images/I/51qlQEV3jKL._AC_UL320_.jpg,https://www.amazon.com/dp/B07GB3W2BK,4.6,25,33.02,35.08,2,False,50,Fabric Decorating,33.02,25.0
B0B3P3M5BX,"CRAFTSMAN Mechanic Tool Set, 1/4 in, 3/8 in, and 1/2 in Drive, Includes Ratchets, Sockets, Hex Keys and Wrenches, 308 Pieces (CMMT45938)",https://m.media-amazon.com/images/I/81Iog4EvtKL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B3P3M5BX,4.5,33,219.0,319.0,17,False,100,Automotive Tools & Equipment,219.0,33.0
B0BVW1877Y,"Naomi Home Low Loft Bed with Desk, Storage & Slide - Ultimate Kids Room Solution: Home Bed, Workspace & Playtime in One Dark Pine Furniture Piece - Light Gray",https://m.media-amazon.com/images/I/51gBIXSWSML._AC_UL320_.jpg,https://www.amazon.com/dp/B0BVW1877Y,4.1,60,429.99,0.0,124,False,0,Kids' Furniture,390.0276000000008,60.0
B09DYG7GLW,"TRYMAG Refrigerator Small Magnets 60Pcs, 3 Different Size, Multi-Use Tiny Round Disc Cylinder Office Magnets for Fridge, Whiteboard, Billboard, Hobbies, Dry Erase Board",https://m.media-amazon.com/images/I/71OQPwY9daL._AC_UL320_.jpg,https://www.amazon.com/dp/B09DYG7GLW,4.3,0,7.99,12.99,144,False,100,Material Handling Products,7.99,0.0
B00WU0PAMQ,"Little Me baby girls Unisex and Hat Nightgown, Welcome to the World, 0-3 Months US",https://m.media-amazon.com/images/I/51ym1CVVHrL._AC_UL320_.jpg,https://www.amazon.com/dp/B00WU0PAMQ,4.7,0,12.98,0.0,42,False,50,Baby,12.98,0.0
B07DBCMWYN,"550 35000RPM Gearbox with 12V Motor,Electric Motor with Gearbox for Kids Ride On Cars and Motorcycles High Speed RS550 Drive Engine Match Children's Ride on Toys",https://m.media-amazon.com/images/I/51mKjqCreiL._AC_UL320_.jpg,https://www.amazon.com/dp/B07DBCMWYN,3.6,0,15.38,0.0,231,False,0,"Tricycles, Scooters & Wagons",15.38,0.0
B00MA6PGGA,"Kids' W001573 ""Time Teacher"" Mickey Mouse Stainless Steel Watch with Red Nylon Strap",https://m.media-amazon.com/images/I/81tiJ4x8Y3L._AC_UL320_.jpg,https://www.amazon.com/dp/B00MA6PGGA,4.1,7,28.57,0.0,89,False,0,Boys' Watches,28.57,7.0
B0848KQJMV,Wild One Boys 1st Birthday Outfit 1st Birthday Shirt Boys T Shirt,https://m.media-amazon.com/images/I/81a06v5MA9L._AC_UL320_.jpg,https://www.amazon.com/dp/B0848KQJMV,4.8,0,14.95,0.0,43,False,0,Baby Boys' Clothing & Shoes,14.95,0.0
B0BWQFLJF7,"Replacement Toothbrush Heads Compatible with Gleem Electric Toothbrush, W Shape Design Planted with Nylon Bristle (Black)",https://m.media-amazon.com/images/I/71oWcu32hhL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BWQFLJF7,4.7,0,9.99,0.0,45,False,500,Beauty & Personal Care,9.99,0.0
B07T5GGR8L,"Yamaha Audio YAS-209BL Sound Bar with Wireless Subwoofer, Bluetooth, and Alexa Voice Control Built-In,Black,36 x 2.5 x 4.25 inches",https://m.media-amazon.com/images/I/71VdhH6Cq9L._AC_UY218_.jpg,https://www.amazon.com/dp/B07T5GGR8L,4.2,0,299.99,349.95,188,False,0,Smart Home: Home Entertainment,299.99,0.0
B0C2VFHLW5,"New Universal Remote Control for Apple TV (1st Gen, 2nd Gen, 3rd Gen) / Apple TV 4K / Apple TV HD, Replacement for Apple TV Siri Remote Control",https://m.media-amazon.com/images/I/51uW-4c2UNL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C2VFHLW5,3.6,22,10.99,0.0,69,False,0,Televisions & Video Products,10.99,22.0
B0C23ZBZ7X,Lucky Arctic Fox Necklace Pendant Dainty Animal Necklace - 925 Sterling Silver Teardrop-Shaped Moonstone For Women Birthday Christmas Gifts Jewelry For Women Girl Fox Lovers,https://m.media-amazon.com/images/I/61OtmnU9U5L._AC_UL320_.jpg,https://www.amazon.com/dp/B0C23ZBZ7X,5.0,1,26.99,0.0,95,False,0,Girls' Jewelry,26.99,1.0
B0BRXP8RB5,"Lictin Baby Sleep Sack 1.0 TOG - Toddler Sleeping Sack 18-36 Months, Baby Wearable Blanket, Unisex Sleeveless Summer Baby Sleeping Bag with Adjustable Length and 2-Way Zipper",https://m.media-amazon.com/images/I/513hBRPNy3L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BRXP8RB5,4.3,0,19.99,0.0,164,False,100,Bedding,19.99,0.0
B0BYKN9CG8,Boy's Waterproof Character Pull-on Rain Boot,https://m.media-amazon.com/images/I/71CAysjvoQL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BYKN9CG8,5.0,0,22.35,0.0,90,False,0,Boys' Shoes,22.35,0.0
B0BX32NWXP,"Wireless Ear Clip Bone Conduction Headphones Bluetooth 5.3 Headphones Sports Earbuds with 2200mAh Charging Case/IPX7 Waterproof /120H Playtime/LED Display/Noise Cancelling for Cycling Driving,Black",https://m.media-amazon.com/images/I/61vvnA976cL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BX32NWXP,2.9,25,14.99,18.99,71,False,0,Headphones & Earbuds,14.99,25.0
B0C2Q8Y7N7,"Gold Necklace for Women,Handmade 18K Gold Plated Trendy Chunky Thin Paperclip Snake Chain Gold Layered Necklaces for Women",https://m.media-amazon.com/images/I/61fqXBfDGML._AC_UL320_.jpg,https://www.amazon.com/dp/B0C2Q8Y7N7,4.2,0,15.59,0.0,123,False,0,Women's Jewelry,15.59,0.0
B09LYRC7SS,"Baby Bath Toys - Candyfouse Whale Spray Pool Toy with Four Water Spray Patterns, Light-Up Fun, Waterproof Design, Child-Safe, Ideal for Kids' Bath Time,Baby Toys for Kids",https://m.media-amazon.com/images/I/71f0yBkB2EL._AC_UL320_.jpg,https://www.amazon.com/dp/B09LYRC7SS,3.6,391,9.95,11.99,270,False,400,Toys & Games,9.95,391.0
B0B875WWCZ,"IMILLET 2 Pack Wall Mount Broom Holder Stainless Steel 5 Racks with 4 Hooks Broom Organizer Self Adhesive Heavy Duty Laundry Room, Garage Organization Storage",https://m.media-amazon.com/images/I/71igJw68RiL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B875WWCZ,4.7,0,23.99,38.99,144,False,1000,Material Handling Products,23.99,0.0
B08W1L9MZ8,"Yellow Pink Colors Multi-Functional Sponges Non-Scratch Scrub Sponges Household Kitchen Cleaning Sponges Durable Scouring Pads,Pack of 4",https://m.media-amazon.com/images/I/51mwql3H6fL._AC_UL320_.jpg,https://www.amazon.com/dp/B08W1L9MZ8,4.3,0,10.99,12.99,167,False,50,Household Cleaning Supplies,10.99,0.0
B0BTT1623H,"8PCS Car Door Handle Stickers, American Flag Carbon Fiber Scratch Protector for Auto Handle, Universal Protective Films for Door Bowl Paint, Waterproof Door Side Paint Handle Cup Protection",https://m.media-amazon.com/images/I/614Yv98moDL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BTT1623H,3.7,0,5.99,0.0,19,False,0,Car Care,5.99,0.0
B008C51ITM,Gas Lines Fuel Hose Compatible with X1 X2 X7 X8 Cat Eye Zooma TY ROD G-Scooter 49cc-35 Inch Long Version,https://m.media-amazon.com/images/I/61o7bo8YwqL._AC_UL320_.jpg,https://www.amazon.com/dp/B008C51ITM,4.4,0,9.99,0.0,28,False,0,Motorcycle & Powersports,9.99,0.0
B00N40ESN8,HHIP 2006-1030 5/16 Inch C HSS Keyway Broach with 1 Shim,https://m.media-amazon.com/images/I/71QtqEpuuJL._AC_UL320_.jpg,https://www.amazon.com/dp/B00N40ESN8,4.5,0,59.56,0.0,153,False,0,Cutting Tools,59.56,0.0
B09WR4DLD1,DYSILK Wispy Lashes False Eyelashes - Cat Eye Lashes 5 Pairs 6D Lash Extension Kit - Fluffy Lashes Fake Eyelashes Natural False Lashes Reusable Mink Lashes | Cat-Eye 8-15mm,https://m.media-amazon.com/images/I/71bB9dmryfL._AC_UL320_.jpg,https://www.amazon.com/dp/B09WR4DLD1,4.4,0,7.99,0.0,50,False,500,Beauty Tools & Accessories,7.99,0.0
B09S6JGJND,"M.2 ssd mounting Screws kit for ps5,PS5 Console m2 mounting Screws",https://m.media-amazon.com/images/I/61ZRlvdMYvL._AC_UY218_.jpg,https://www.amazon.com/dp/B09S6JGJND,4.6,30,4.39,0.0,253,False,0,"PlayStation 4 Games, Consoles & Accessories",4.39,30.0
1957311363,"Renegade Game Studios Werewolf: The Apocalypse 5th Edition Core Rulebook - Hardcover RPG Book, Story of Environmental & Spiritual Horror",https://m.media-amazon.com/images/I/71WajckKOQL._AC_UL320_.jpg,https://www.amazon.com/dp/1957311363,3.4,0,48.74,54.99,223,False,200,Games & Accessories,48.74,0.0
B00S0GEWK0,GM Genuine Parts 93441238 Positive Crank Ventilation (PCV) Valve Hose,https://m.media-amazon.com/images/I/514H4k92vqL._AC_UL320_.jpg,https://www.amazon.com/dp/B00S0GEWK0,4.5,0,8.84,9.52,21,False,100,Automotive Replacement Parts,8.84,0.0
B0BGPMSKM2,Gijok Steel Spray Bottle Holder | Storage Rack with Hardware | Bottle Organizer for Garage and Home | Easy Install Wall Mount (1pc 6 Bottle),https://m.media-amazon.com/images/I/61+9Xz+xXuL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BGPMSKM2,3.4,0,28.99,0.0,144,False,0,Material Handling Products,28.99,0.0
B00PFCSE5Q,"Maybelline New York Brow Precise Shaping Eyebrow Pencil, Soft Brown, 0.02 oz.",https://m.media-amazon.com/images/I/71LwL4y6S0L._AC_UL320_.jpg,https://www.amazon.com/dp/B00PFCSE5Q,4.3,1677,5.97,7.99,48,False,300,Makeup,5.97,1677.0
B0BWX4D4V2,"Braided Vegan Leather Convertible Backpack/Tote Bag. Backpack & Tote Bag in One, Spacious Shoulder Bag. Cute & Functional. (Black)",https://m.media-amazon.com/images/I/51woc39yOyL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BWX4D4V2,4.2,27,39.95,54.95,118,False,0,Women's Handbags,39.95,27.0
B0972LF3T1,Fall Decor Pillow Covers 18x18 Set of 4 Thanksgiving Decorations Orange Truck Pumpkin Outdoor Fall Farmhouse Decorative Throw Pillow Covers Autumn Harvest Cushion Case for Couch Sofa,https://m.media-amazon.com/images/I/81OhWUMrPSS._AC_UL320_.jpg,https://www.amazon.com/dp/B0972LF3T1,4.7,0,12.99,0.0,164,False,50,Bedding,12.99,0.0
B083FR9HY8,"BRSLA JDI Mini Backpack, Pink/Pink/White, One Size",https://m.media-amazon.com/images/I/71LtNG2c2lL._AC_UL320_.jpg,https://www.amazon.com/dp/B083FR9HY8,4.8,0,37.88,0.0,107,False,0,Backpacks,37.88,0.0
B005JI1ZF2,"Makita 194419-4 118"" Splinter Guard Replacement Strip, Black",https://m.media-amazon.com/images/I/61ibGSh8mhL._AC_UL320_.jpg,https://www.amazon.com/dp/B005JI1ZF2,4.7,0,23.19,0.0,207,False,200,Power Tools & Hand Tools,23.19,0.0
B0C73G74V8,"12 Sheet Fall Wrapping Paper Autumn Maple Leaves Pumpkin Gift Wrap Paper BUlk Brown Plaids Thankful Art Paper for Thanksgiving DIY Crafts Gift Packing, 19.7 x 27.6 Inch, Folded Flat",https://m.media-amazon.com/images/I/813--MR8bML._AC_UL320_.jpg,https://www.amazon.com/dp/B0C73G74V8,4.5,0,11.99,0.0,12,False,50,Gift Wrapping Supplies,11.99,0.0
B09WKHSQNL,"Collapsible Ammo Tub for Ball of Gel Bullet, Gel Bullet of Ball Gun Ammo Container, Compatible with Gel Ball Gun, Include Strainer, Space Saving, Portable (Holds 15,000+ Gels)",https://m.media-amazon.com/images/I/61zK5rQPq6L._AC_UL320_.jpg,https://www.amazon.com/dp/B09WKHSQNL,4.3,106,11.99,0.0,228,False,100,Sports & Outdoor Play Toys,11.99,106.0
B0B117NX2R,"12 Pack Colors Space Crayons for Toddlers,Non Toxic Crayons,Triangle Washable for Toddlers,Easy to Hold and Use,Safe for Toddlers Kids and Children,Gift for Boys and Girls",https://m.media-amazon.com/images/I/71s8AtRhJUL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B117NX2R,3.7,0,12.99,0.0,270,False,0,Toys & Games,12.99,0.0
B07NF4RFH5,"Nylon Ripstop Fabric PU Coated 70 Denier 1.9oz 62/63"" Wide Waterproof Tent Water Repellent Dustproof Airtight Inflatable Flag Tarp Cover Excellent Fabric for Kites (5 Yard, White)",https://m.media-amazon.com/images/I/81fLSOi4mhL._AC_UL320_.jpg,https://www.amazon.com/dp/B07NF4RFH5,4.5,0,47.99,0.0,7,False,0,Craft & Hobby Fabric,47.99,0.0
B0BL79HB1P,"Mr. Pen- Thinking of you cards with envelopes, 20 Unique Design, Large 5”x7”, Thinking of You Card, Blank Inside, Greeting Cards Thinking of you, Encouragement Cards, Note Cards with Envelopes",https://m.media-amazon.com/images/I/71zEiDoXM8L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BL79HB1P,4.8,0,6.85,8.99,177,False,1000,Party Supplies,6.85,0.0
B086M8441R,Intel® Core™ i5-10600KF Desktop Processor 6 Cores up to 4.8 GHz Unlocked Without Processor Graphics LGA 1200 (Intel® 400 Series chipset) 125W,https://m.media-amazon.com/images/I/81iQJf4PftL._AC_UL320_.jpg,https://www.amazon.com/dp/B086M8441R,4.8,0,175.99,238.0,63,False,0,Computer Components,175.99,0.0
B084QD1QB7,"Panasonic Toughbook CF-31 MK5, Intel i5-5300U @2.3GHz, 13.1-inch LED Touchscreen, 16GB, 1TB SSD, Windows 10 Pro, WiFi, Bluetooth, DVD, 4G LTE (Renewed)",https://m.media-amazon.com/images/I/81lSYvB5H9L._AC_UL320_.jpg,https://www.amazon.com/dp/B084QD1QB7,3.8,0,498.99,560.01,57,False,0,Computers & Tablets,390.0276000000008,0.0
B07BBL47BZ,Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey,https://m.media-amazon.com/images/I/81Z7eZ05mrL._AC_UY218_.jpg,https://www.amazon.com/dp/B07BBL47BZ,4.6,716,49.99,0.0,255,False,50,Video Games,49.99,716.0
B001AI76LM,World Destruction: Michibi Kareshi Ishi [Japan Import],https://m.media-amazon.com/images/I/51ZSuYdpxkL._AC_UY218_.jpg,https://www.amazon.com/dp/B001AI76LM,3.2,0,46.86,0.0,242,False,0,"Nintendo DS Games, Consoles & Accessories",46.86,0.0
B09NP9FQTD,Men's Circadia Mid Height Comfortable Waterproof Hiking Boots,https://m.media-amazon.com/images/I/61J5vBsofuL._AC_UL320_.jpg,https://www.amazon.com/dp/B09NP9FQTD,4.1,592,134.92,0.0,114,False,0,Men's Shoes,134.92,592.0
B00U8984NI,"Ever Ready First Aid Mylar Rescue Blanket, Large Silver Thermal Sheet for Emergency and Survival, 54” x 84” – 20 Count",https://m.media-amazon.com/images/I/71z9prxWKBL._AC_UL320_.jpg,https://www.amazon.com/dp/B00U8984NI,4.7,0,16.95,19.95,199,False,400,Outdoor Recreation,16.95,0.0
B0BMQ22CJ2,"HOXWELL (New Updated) 16"" 2 Pcs Heavy Duty Parking Aid for Garage Walls, Parking Gadgets Protects Car, Parking Stopper Easy to Install 2 Packs, 16"" L x 3.7"" W x 1.8"" H",https://m.media-amazon.com/images/I/61aUQwykHvL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BMQ22CJ2,4.4,200,27.99,0.0,17,False,100,Automotive Tools & Equipment,27.99,200.0
B07VM9WPKY,Crew Boyd St Socks,https://m.media-amazon.com/images/I/81+MmV1ru1L._AC_UL320_.jpg,https://www.amazon.com/dp/B07VM9WPKY,4.7,0,14.99,0.0,110,False,50,Men's Clothing,14.99,0.0
B0B317N74R,"Van Gogh Starry Sky Travel Luggage Protector Suitcase Cover, Washable Luggage Cover for Carry on- Fits 18-32 Inch Luggage",https://m.media-amazon.com/images/I/61g5VWvNj7L._AC_UL320_.jpg,https://www.amazon.com/dp/B0B317N74R,3.7,0,17.99,0.0,104,False,0,Suitcases,17.99,0.0
B084DJ89CD,"16-Foot Power Cord Compatible with Sonos One, Sonos One SL, Sonos Play-1 Speakers - Power Plug Cable (Extra Long, White)",https://m.media-amazon.com/images/I/71RRnlRlMvL._AC_UL320_.jpg,https://www.amazon.com/dp/B084DJ89CD,4.7,0,24.88,0.0,82,False,0,Home Audio & Theater Products,24.88,0.0
B007PBKK1G,"Uboxes 50 Pounds of Packing Paper, off white, NEWSPRINTW50",https://m.media-amazon.com/images/I/616DxhE6tUL._AC_UL320_.jpg,https://www.amazon.com/dp/B007PBKK1G,4.4,0,69.51,72.98,10,False,50,"Painting, Drawing & Art Supplies",69.51,0.0
B012TKY0VI,TEKTON Punch Set with Walnut Block (18-Piece) | 66564,https://m.media-amazon.com/images/I/71YIh1cQVJS._AC_UL320_.jpg,https://www.amazon.com/dp/B012TKY0VI,4.7,0,60.0,0.0,153,False,0,Cutting Tools,60.0,0.0
B004RDH7Y8,"SINGER | 9960 Sewing & Quilting Machine With Accessory Kit, Extension Table - 600 Stitches & Electronic Auto Pilot Mode, 28.22 Pounds, White",https://m.media-amazon.com/images/I/61PyTj-EJaL._AC_UL320_.jpg,https://www.amazon.com/dp/B004RDH7Y8,4.6,0,444.99,499.99,6,False,500,Sewing Products,390.0276000000008,0.0
B0BR9SDC5B,"12 Pack Garage Hooks Heavy Duty,Utility Steel Garage Storage Hooks,Wall Mount Garage Hanger&Organizer for Organizing Power Tools,Ladders,Bulk Items,Bikes,Ropes and More Equipment, Orange",https://m.media-amazon.com/images/I/71YeD5WiCaL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BR9SDC5B,4.7,0,21.99,24.99,173,False,0,Home Storage & Organization,21.99,0.0
B0C4SZ7HMR,"(Only Compatible with 10th/12th Generation 2020/2022 Release) New Case for Kids, DICEKOO Lightweight Anti-Slip Shock Resistant Kid Friendly Cover Incompatible with iPad - Red",https://m.media-amazon.com/images/I/71FctwGwEnL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C4SZ7HMR,4.7,0,14.99,0.0,64,False,0,Tablet Accessories,14.99,0.0
B0BTS4C828,Case for Apple Pencil 1ST Gen Silicone Dual Color Anti-Roll Design Prevention Perfect Grip Protective Comfortable Silicone Feel Compatible for Apple Pencil 1ST Gen Cover (Pink),https://m.media-amazon.com/images/I/51NqKe-ps6L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BTS4C828,4.4,0,9.88,0.0,64,False,0,Tablet Accessories,9.88,0.0
B08SSTQLX5,HALO Deluxe Figure - UNSC Mantis and Spartan EVA - Armor Defense System - Build Out Your Universe,https://m.media-amazon.com/images/I/71XgKcATiaL._AC_UL320_.jpg,https://www.amazon.com/dp/B08SSTQLX5,4.4,0,27.99,44.99,217,False,100,Toy Figures & Playsets,27.99,0.0
B09Y5MVNY1,"Work Earplug Headphones, Noise isolating Earbuds Earphones for Noise Reduction Motorcycle Riding Construction Work – Orange",https://m.media-amazon.com/images/I/61Q3eekP-cL._AC_UL320_.jpg,https://www.amazon.com/dp/B09Y5MVNY1,3.2,31,16.99,0.0,71,False,0,Headphones & Earbuds,16.99,31.0
B0B18K37C8,"Tineco Pure ONE Air Cordless Vacuum Cleaner, Super Lightweight and Ultra-Quiet Stick Vacuum with Multi-Attachments, Suitable for Hard Floor and Carpet",https://m.media-amazon.com/images/I/61Pw8BgZECL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B18K37C8,3.5,69,199.99,0.0,175,False,100,Vacuum Cleaners & Floor Care,199.99,69.0
B0BQ27TGVC,"BRITEREE Foldable Cat Window Perch for Large Cats, Strong Suction Cup Cat Window Hammock for Indoor Cats & Kittens, Safety Cat Bed Space Saving, for Sunbathing, Napping",https://m.media-amazon.com/images/I/71OhDlohBAL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BQ27TGVC,4.4,43,33.98,0.0,179,False,50,Cat Supplies,33.98,43.0
B0BTP63DGQ,25 Values 1/2W Resistor Kit from 1 Ohm to 1M Ohm 1/2 Watt 1% Metal Film Resistors Assortment,https://m.media-amazon.com/images/I/81IV140cBAL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BTP63DGQ,4.8,0,8.99,0.0,149,False,100,Electronic Components,8.99,0.0
B0BHLH2CCT,"NUK Smooth Flow™ Pro Anti-Colic Baby Bottle, 5 oz, 1-Pack",https://m.media-amazon.com/images/I/61i5tiysp8L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BHLH2CCT,3.6,0,5.97,0.0,30,False,200,Baby & Toddler Feeding Supplies,5.97,0.0
B0BXKWJHRR,"Nightstand with Drawer, Side Table with Charging Station, Mid-Century Modern End Table, 2-Tiers Storage Space Bedside Table with Solid Wood Legs, Black Night Stand for Living Room, Bedroom",https://m.media-amazon.com/images/I/71KnOXb+ugL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BXKWJHRR,4.5,0,89.98,0.0,166,False,50,Furniture,89.98,0.0
B08F7BS1JZ,"Play22 Whack A Frog Game - Interactive Whack A Frog Game for Toddler, Learning, Active, Early Developmental Toy, Fun Gift Boys and Girls, 2 Hammers Included - Original",https://m.media-amazon.com/images/I/71y6SxPFrWL._AC_UL320_.jpg,https://www.amazon.com/dp/B08F7BS1JZ,4.5,535,24.99,29.99,270,False,100,Toys & Games,24.99,535.0
B01AL546UI,Ikea Dish Washing Cleaning Sponge Pads (12 Pack),https://m.media-amazon.com/images/I/41piG2vj4NL._AC_UL320_.jpg,https://www.amazon.com/dp/B01AL546UI,4.6,0,13.48,15.83,167,False,50,Household Cleaning Supplies,13.48,0.0
B0BLKCT4LM,Girls Running Pants High Waisted Soft Comfy Elastic Compression Yoga Leggings for Toddler Kids Teens Dance Workout,https://m.media-amazon.com/images/I/51oeYWGQZZL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BLKCT4LM,4.4,78,15.29,0.0,91,False,0,Girls' Clothing,15.29,78.0
